text,label,source
I've got what I need for my report. There is... there is one thing that bothers me though. ,anger,MovieDialog
George - you're behaving like a child. You haven't opened your mouth in two weeks. ,anger,MovieDialog
I still maintain that he kicked himself in the balls.  I was merely a spectator. ,anger,MovieDialog
We've never had a fight. Not a real one. But we're going to have one right now if you don't talk about it. ,anger,MovieDialog
It's not gonna be easy. Your brothers can possess people. So they probably won't look like themselves. You have to be suspicious of everyone. ,anger,MovieDialog
"No, Al. Whatever we say. We're all Bosses here. We don' need another. ",anger,MovieDialog
[Do you know who I am? I am the commandante of the Judicial anti- kidnapping division.] ,anger,MovieDialog
We can't sell out to those guys. They ain't businessmen! ,anger,MovieDialog
Did you ever study anything wasn't part of some con? ,anger,MovieDialog
I still gotta do it. Wasting time is half my job. ,anger,MovieDialog
"Not really. Though, it is strange when you think about it. It didn't really make any sense to keep us apart during training. ",anger,MovieDialog
"Be sure and point 'em out to me, won't you? ",anger,MovieDialog
You told me you found it on a dig down in Thebes! ,anger,MovieDialog
I'm thinking someone got away with murder. ,anger,MovieDialog
Chief - I know I screwed up - but this guy was no innocent civilian. ,anger,MovieDialog
Just shut your gap! ,anger,MovieDialog
"He's not a ""hot rod"".  Whatever that is. ",anger,MovieDialog
"If she got eyes, she do. ",anger,MovieDialog
"What do you suppose anybody wants? Money, money, money! ",anger,MovieDialog
"What do you mean, too bad? ",anger,MovieDialog
I'm not taking her to a bar. ,anger,MovieDialog
I don't like you working with Wendy. Why are you working with Wendy? ,anger,MovieDialog
"If this is your idea of sympathetic interest in my problems, I'll take brutal indifference. ",anger,MovieDialog
Back? You're sending me back? ,anger,MovieDialog
"Well, Mr. Conway, for a man who is supposed to be a leader, your do- nothing attitude is very disappointing. ",disgust,MovieDialog
The family paid the ransom and he was returned two days later.  His father still hasn't gotten up the nerve to ask him if they fucked him up the ass. ,anger,MovieDialog
"Listen, Goddamn it if you think I'm happy about it, you're nuts. I just gotta take care of a few things, okay? ",anger,MovieDialog
" I've got one chance to get back to Julie, and I'm gonna take it - with or without you. ",anger,MovieDialog
"Well, I took you across my knee and I started spanking you. ",anger,MovieDialog
"Then I'm your man.  Come on, Toots. ",anger,MovieDialog
I'm talking about me 'n' you stripping down on this beach and gettin' you know... 'naked in Tahiti'. ,anger,MovieDialog
So what does that give me?  I'm supposed to buy her some noodles and a book and sit around listening to chicks who can't play their instruments? ,disgust,MovieDialog
One of the guards must have leaked it. ,anger,MovieDialog
"Look, I wasn't serious about you taking Sam, so you don't have to get into any actual construction to get out of it. ",anger,MovieDialog
I'll grow a moustache by the time you get out of here. ,anger,MovieDialog
I don't know. Bank teller. Sounds like ladies work to me. ,disgust,MovieDialog
Isn't she amazing? That is such a wicked look. ,disgust,MovieDialog
We'll discuss that in the board room. ,anger,MovieDialog
Positively not in the station! Gone! ,anger,MovieDialog
I had no choice. Some white asshole bought the last piece of shit skyblue Cadillac. ,anger,MovieDialog
You'll be drinking your own piss... For the glory of Spain... and Admiral Colon...!  Bastard! ,anger,MovieDialog
Piece of fucking cake. ,anger,MovieDialog
"If you let him run around till Tuesday, he's gonna run right to Ganz and warn him. Ain't you, motherfucker? ",anger,MovieDialog
"No, they didn't get their pardons, you dumb shit! If they'd got their pardons way back then, we wouldn't be burying them today, would we? ",anger,MovieDialog
What? To completely damage me?  To send me to therapy forever? What? ,anger,MovieDialog
You can't fuck with them. They're heads of families! ,anger,MovieDialog
"I want to let the gas run out. I don't want the bastard driving drunk, and he's always drunk now. After, we'll hide the keys. ",anger,MovieDialog
"Because he put the lock on!  Do you think I told him he could have a nose ring?! Why do you ask me everything you should ask him!?  I don't know anything, anymore! ",anger,MovieDialog
Why are you here? Why didn't you die? ,anger,MovieDialog
"No shit, Holmes.  You're only from another goddamn planet, for chrissakes. ",anger,MovieDialog
Get out.  The evil finger's on you. Get out! ,anger,MovieDialog
"Their asses are here, but their fuckin' heads are still in Sicily. ",anger,MovieDialog
Why? I'm paying for this. ,anger,MovieDialog
So you are! The place is a pigsty all the time. ,disgust,MovieDialog
You've been on your feet for days. And didn't even finish your salad. ,anger,MovieDialog
"It's not me, moron. ",anger,MovieDialog
MONEY DON'T MEAN SHIT! ,disgust,MovieDialog
"You understand, John, that the minute Precrime goes national, they're going to take it away from us. ",anger,MovieDialog
"Take the car.  Get outta here, Tommy. ",anger,MovieDialog
"And the whore's murder?  You didn't erase that either, did you?  Don't lie, I won't be angry. ",anger,MovieDialog
What a fuckin' job. ,anger,MovieDialog
"Who's fault is it then if it's not yours? You're the one in charge, Daddy. ",anger,MovieDialog
Will you paint the damn thing. Why do you gotta be such a baby. ,anger,MovieDialog
I guess I have said enough  I'm just wasting my breath talking to you. ,anger,MovieDialog
"Gimme mine. I ain't staying! You know we were headed for the Columbia River country before all this John Doe business came up. You remember that, don't yuh? ",anger,MovieDialog
"De nada. Now, come here...bend over...before I change my mind. ",anger,MovieDialog
You're nuts! I'm a comic strip artist! What's he gonna do - draw really scary cartoons?? ,anger,MovieDialog
Enough of that crap. ,anger,MovieDialog
I told you to stay in the car! ,anger,MovieDialog
I'm doing everything I can! -- And stop calling me Shirley! ,anger,MovieDialog
"I should fire him because he got in the way of Trapper's fist? No. I've put up with a lot from you guys, but now I finally have to take disciplinary action. ",anger,MovieDialog
"For the white man to ask the black man if he hates him is just like the rapist asking the raped, or the wolf asking the sheep, ""Do you hate me!"" The white man is in no moral position to accuse anyone of hate. ",anger,MovieDialog
That's okay. I get messed with all the time and when I saw him doing that to you I just lost it. I hate when people take advantage of tourists. It ruins it for the rest of us. ,anger,MovieDialog
"That's all I know.  You want anything more, you ask somebody else. ",anger,MovieDialog
I said forget 'em! Horace Miller goes to the Senate--and that settles it! ,anger,MovieDialog
Absolutely nothing. The Blizzard always came straight with his messages. But wrap your minds around this one. ,anger,MovieDialog
"If they asked for her, they're probably expecting blowjobs all around. ",anger,MovieDialog
Jeebs is eager to have me deport him. But would rather kill himself than go downtown. Why? ,disgust,MovieDialog
"--what possible explanation can you offer for this charge being--as you say--""trumped up"" against you! ",anger,MovieDialog
"Yeah, but then I fucked up. I fell for her. ",anger,MovieDialog
"No, you've got yourself a meal ticket and you hate to let go. ",disgust,MovieDialog
"They saved your ass, convict. ",anger,MovieDialog
If he's gonna fuck me up the ass! ,disgust,MovieDialog
"Quiet, everyone! Hush! Shhh! ",anger,MovieDialog
"Young man, I am no stranger to theatres. I'm no stranger to insolence! ",anger,MovieDialog
"Now, then comes the drama. He meets discouragement. He finds the world has feet of clay. His ideals crumble. So what does he do?  He decides to commit suicide in protest against the state of civilization. He thinks of the river!  But no, no, he has a better idea. The City Hall. Why?  Because he wants to attract attention. He wants to get a few things off his chest, and that's the only way he can get himself heard. ",anger,MovieDialog
Why are they ganging up against me? ,anger,MovieDialog
"It pissed off a lot of parents. According to Kristen, they hunted him down; roasted him alive. ",anger,MovieDialog
Come to 45 Broadway.  Don't bring the Police.  Come alone or you'll be in my next film. ,disgust,MovieDialog
Because...  I was already dead. ,disgust,MovieDialog
"After all these years of blissful silence, I almost forgot how annoying the sound of your voice can be. ",disgust,MovieDialog
"He's yours but I take him in!  I'll drive him to the precinct, you can have him but I'm walkin' him in. ",anger,MovieDialog
"Yeh, D. B. Oh, just cleaning out the dead-wood. Okay. ",anger,MovieDialog
"Know what you are?! You're a prude, Roper. ",disgust,MovieDialog
What do you suppose this was...? ,anger,MovieDialog
"Uh, uh. You lie down and you'll go to sleep ",disgust,MovieDialog
"An hour ago.  I tried to prepare myself, but I didn't know he would be like, like this. I can't even bear to look at him... How about you? You're okay? ",disgust,MovieDialog
"Look, just because you're floating doesn't mean I'm gonna forget about you giving me the finger. ",disgust,MovieDialog
Not me... all my other my patients. I smelled tar and feathers on the way over here. ,disgust,MovieDialog
"So, that's it, eh? You've waited a long time for this chance, haven't you?  Well, I'm not going to resign now - or ever. ",anger,MovieDialog
"Man, what's this about? Ya know, you were robbing a store. It wasn't personal. It was his job. ",anger,MovieDialog
Leggo. I got to wash it out. ,anger,MovieDialog
You want the tape?  There it is! ,anger,MovieDialog
You don't want to see what I'm going to do to her. ,anger,MovieDialog
"Don't write 'em? Why, that gold- grabbin' dame would double-cross her own mother for a handful of Chinese yen! ",disgust,MovieDialog
"Oh, I'm worse.  Much, much worse. ",disgust,MovieDialog
You drink too much. ,disgust,MovieDialog
The hell I am! ,anger,MovieDialog
"This sucks.  A maniac gets hold of my gun and goes all over the streets killing people with it. So, instead of me being where I oughta be, which is in bed giving my girl the high, hard one, I'm out here doing this shit, roaming around with some overdressed, charcoal-colored loser like you. ",anger,MovieDialog
"Whatever we do - we fuck her, right? ",anger,MovieDialog
